,type,title,release_year,rating,duration,is_adult,polarity,subjectivity,continent
3601,Movie,Yes Man,2008,7.8,104,0,-0.1,0.5,North America
3602,Movie,A Perfect Ending,2012,5.5,110,0,-0.1,0.85,North America
3603,Movie,Across the Universe,2007,5.7,133,0,0.08888888888888889,0.12777777777777777,North America
3604,Movie,Babel,2006,6.7,143,0,-0.19166666666666665,0.18333333333333335,Europe
3605,Movie,Back to the 90s,2015,6.5,111,0,-0.14666666666666664,0.48,Asia
3606,Movie,Black Hawk Down,2001,6.1,144,0,-0.1777777777777778,0.3944444444444445,North America
3607,Movie,Chappie,2015,7.3,121,0,-0.6,1.0,Africa
3608,Movie,Christmas with the Kranks,2004,8.4,99,0,0.0,0.0,North America
3609,Movie,Daddy Day Care,2003,5.6,93,0,-0.04999999999999999,0.15000000000000002,North America
3610,Movie,Gone are the Days,2018,5.2,100,0,0.17857142857142858,0.42857142857142855,North America
3611,TV Show,Good Girls,2018,7.9,1,0,0.0,0.0,North America
3612,Movie,Hell or High Water,2016,7.6,102,0,-0.061111111111111116,0.8944444444444445,North America
3613,Movie,Indiana Jones and the Kingdom of the Crystal Skull,2008,6.0,123,0,0.08333333333333333,0.2833333333333333,North America
3614,Movie,Indiana Jones and the Last Crusade,1989,4.2,127,0,0.0,0.0,North America
3615,Movie,Indiana Jones and the Raiders of the Lost Ark,1981,8.4,116,0,0.5,0.8125,North America
3616,Movie,Indiana Jones and the Temple of Doom,1984,6.6,119,0,0.22499999999999998,0.48750000000000004,North America
3617,Movie,Jay and Silent Bob Strike Back,2001,5.5,105,0,0.125,0.3,North America
3618,Movie,Jersey Boys,2014,6.8,134,0,-0.25,0.5,North America
3619,Movie,Kevyn Aucoin: Beauty & the Beast in Me,2017,7.1,90,0,0.25,0.4,North America
3620,Movie,Krystal,2017,7.7,93,0,0.0,0.0,North America
3621,Movie,Last Night,2010,6.7,93,0,0.20833333333333334,0.5416666666666666,North America
3622,Movie,"Lock, Stock and Two Smoking Barrels",1998,8.3,108,0,-0.4,0.4,Europe
3624,Movie,Mona Lisa Smile,2003,6.5,119,0,0.0,0.0,North America
3625,Movie,Moshe Kasher: Live in Oakland,2012,6.7,61,0,0.3035714285714286,0.5357142857142857,North America
3626,Movie,Perfect Stranger,2007,6.2,109,0,0.0,0.0,North America
3627,Movie,Pokémon the Movie: I Choose You!,2017,6.3,97,0,0.3833333333333333,0.5777777777777778,Asia
3628,Movie,Pulp Fiction,1994,8.0,154,0,0.0,0.0,North America
3629,Movie,Puriyatha Puthir,2017,7.2,120,0,0.05,0.35,Asia
3630,Movie,Taramani,2017,7.5,148,0,0.0,0.4916666666666667,Asia
3631,Movie,Tears of the Sun,2003,6.6,121,0,0.0,0.5,North America
3632,Movie,The Boy in the Striped Pajamas,2008,7.7,95,0,-0.006249999999999999,0.31875,Europe
3633,Movie,The Crow,1994,8.1,102,0,0.25,0.25,North America
3634,Movie,The Pass,2016,6.7,87,0,0.03730158730158731,0.4380952380952381,Europe
3635,TV Show,Tidying Up with Marie Kondo,2019,6.6,1,0,0.4666666666666666,0.5277777777777778,North America
3636,Movie,Trash,2014,5.3,114,0,-0.05714285714285716,0.5678571428571428,Europe
3637,Movie,Whitney Cummings: Money Shot,2010,6.2,48,0,0.06428571428571428,0.3053571428571429,North America
3638,Movie,XXx,2002,6.5,124,0,0.0,0.0,North America
3639,Movie,XXX: State of the Union,2005,4.4,101,0,0.0,1.0,North America
3641,Movie,Aata Pita,2010,6.9,133,0,-0.23333333333333336,0.45,Asia
3642,Movie,AlphaGo,2017,7.8,90,0,-0.32499999999999996,0.5392857142857143,North America
3643,Movie,Badha,2006,7.0,91,0,0.05393939393939393,0.5066666666666667,Asia
3644,Movie,Camp Cool Kids,2017,4.6,104,0,0.25,0.7,North America
3645,Movie,Chittagong,2012,7.2,105,0,-0.0625,0.0625,North America
3646,Movie,Devrai,2004,7.9,123,0,-0.030000000000000006,0.4699999999999999,Asia
3647,Movie,Dries,2017,6.8,89,0,0.26875,0.625,Europe
3650,Movie,Fandry,2014,8.2,102,0,0.3333333333333333,0.35416666666666663,Asia
3651,TV Show,Fullmetal Alchemist,2003,5.3,1,0,0.0,0.0,Asia
3652,Movie,Functional Fitness,2016,4.9,106,0,0.25,0.5,North America
3654,Movie,Happy Hunting,2017,5.1,91,0,-0.5,1.0,North America
3655,Movie,Heartthrob,2017,5.4,87,0,0.19,0.76,North America
3656,Movie,Hridaynath,2012,5.1,103,0,0.27499999999999997,0.5,Asia
3658,Movie,Hum Saath-Saath Hain,1999,6.2,176,0,-0.2,0.3,Asia
3659,Movie,Ideachi Kalpana,2010,5.8,124,0,0.0,0.0,Asia
3660,Movie,Jora 10 Numbaria,2017,6.6,135,0,-0.2375,0.8125,Asia
3661,Movie,Justin Bieber: Never Say Never,2011,1.6,106,0,0.0,0.15,North America
3662,Movie,Kay Dyache Bola,2005,7.1,133,0,-0.05,0.3333333333333333,Asia
3663,Movie,Maacher Jhol,2017,7.0,107,0,0.25,0.3333333333333333,Asia
3664,Movie,Maddman: The Steve Madden Story,2017,6.6,78,0,-0.1,0.1875,North America
3665,Movie,Maine Pyar Kiya,1989,7.3,192,0,0.3666666666666667,0.6666666666666666,Asia
3667,Movie,Maza Pati Karodpati,1988,7.3,132,0,0.5583333333333333,0.7166666666666667,Asia
3669,Movie,Monster High: Escape from Skull Shores,2012,6.6,46,0,0.0,0.0,North America
3670,Movie,Monster High: Friday Night Frights,2013,6.7,46,0,0.22000000000000006,0.3466666666666667,North America
3672,Movie,"Monster High: Frights, Camera, Action!",2014,6.5,74,0,0.35,0.65,North America
3673,Movie,Monster High: Why Do Ghouls Fall in Love?,2013,6.7,46,0,0.0,0.0,North America
3674,Movie,Not Alone,2017,3.8,50,0,0.45,0.25,North America
3675,Movie,Now More Than Ever: The History of Chicago,2016,7.0,114,0,0.0,0.0,North America
3677,Movie,Planetarium,2016,4.6,108,0,0.18333333333333335,0.5916666666666667,Europe
3679,Movie,Residente,2017,7.4,97,0,0.09999999999999999,0.16666666666666666,North America
3680,Movie,Sanai Choughade,2008,6.8,122,0,0.5,1.0,Asia
3681,Movie,Shahanpan Dega Deva,2011,5.5,115,0,0.03809523809523809,0.2261904761904762,Asia
3682,Movie,Super Dark Times,2017,6.6,104,0,-0.31666666666666665,0.3833333333333333,North America
3683,Movie,The Age of Shadows,2016,7.1,140,0,-0.07777777777777779,0.14444444444444446,Asia
3684,Movie,The Arbitration,2016,5.0,101,0,0.0,0.0,Africa
3685,Movie,The Damned Rain,2009,7.6,99,0,0.0,0.0,Asia
3686,TV Show,The Frozen Dead,2017,5.0,1,0,-0.19999999999999998,0.3666666666666667,Europe
3687,Movie,The Rehearsal,2016,6.7,102,0,0.35,0.8,Oceania
3688,Movie,The Trigger Effect,1996,8.3,94,0,-0.12916666666666668,0.475,North America
3689,Movie,The Vault,2017,6.4,92,0,-0.5,1.0,North America
3690,Movie,Time Please,2013,6.9,125,0,-0.075,0.225,Asia
3691,Movie,Treasures from the Wreck of the Unbelievable,2017,6.0,82,0,-0.13333333333333333,0.6333333333333333,Europe
3692,TV Show,We Speak Dance,2018,7.4,1,0,0.25,0.2625,North America
3693,Movie,Yanda Kartavya Aahe,2006,6.4,151,0,0.2916666666666667,0.525,Asia
3694,TV Show,A Good Wife,2013,7.4,1,0,0.05000000000000002,0.75,Asia
3695,Movie,An American in Madras,2013,7.0,80,0,-0.03333333333333333,0.14444444444444446,Asia
3696,TV Show,An Innocent Mistake,2012,6.8,1,0,0.0,0.0,Asia
3697,Movie,Autohead,2016,6.0,97,0,-0.3166666666666667,0.4333333333333333,Asia
3698,Movie,Bee Movie,2007,8.3,92,0,0.0,0.0,North America
3699,TV Show,Ex-Boyfriend,2011,6.7,1,0,0.09927272727272726,0.2989090909090909,Asia
3700,TV Show,Happy 300 Days,2013,5.0,1,0,0.375,0.6875,Asia
3701,Movie,Headwinds,2011,6.4,92,0,-0.7,0.55,Europe
3702,Movie,Hurricane Bianca,2016,5.8,85,0,0.16666666666666666,0.3572916666666667,North America
3703,TV Show,In Between,2012,6.8,1,0,0.12727272727272726,0.43090909090909085,Asia
3704,Movie,Radiopetti,2015,7.1,83,0,0.22499999999999998,0.625,Asia
3705,Movie,Saheb Bibi Golaam,2016,6.4,118,0,0.0,0.775,Asia
3706,Movie,The Land of the Enlightened,2016,7.0,84,0,0.1,0.30000000000000004,Europe
3707,Movie,The Rat Race,2010,7.8,52,0,0.0,0.1,Asia
3708,Movie,To Be a Miss,2016,6.4,84,0,0.0,0.14285714285714285,North America
3709,Movie,Udta Punjab,2016,7.7,146,0,0.2,1.0,Asia
3710,TV Show,What Is Love?,2012,6.6,1,0,-0.04999999999999996,0.7916666666666666,Asia
3711,TV Show,Who's the One,2011,7.7,1,0,0.5,1.0,Asia
3712,Movie,How to Change the World,2015,7.5,110,0,0.5,0.5,North America
3714,TV Show,Ninja Turtles: The Next Mutation,1997,4.2,1,0,0.12467532467532468,0.31731601731601733,North America
3716,TV Show,Power Rangers in Space,1998,8.9,1,0,-0.075,0.2,North America
3717,TV Show,Power Rangers Jungle Fury,2008,6.5,1,0,0.13636363636363635,0.45454545454545453,North America
3718,TV Show,Power Rangers Lightspeed Rescue,2000,8.1,1,0,0.0,0.0,North America
3719,TV Show,Power Rangers Lost Galaxy,1999,9.2,1,0,-1.0,1.0,North America
3720,TV Show,Power Rangers Mystic Force,2006,6.6,1,0,0.0,0.0,North America
3721,TV Show,Power Rangers Ninja Storm,2003,8.7,1,0,-0.5,0.5,North America
3722,TV Show,Power Rangers Operation Overdrive,2007,5.4,1,0,-0.04999999999999999,0.575,North America
3724,TV Show,Power Rangers S.P.D.,2005,7.3,1,0,-0.075,0.425,North America
3725,TV Show,Power Rangers Samurai,2011,7.0,1,0,-0.0068181818181818205,0.42727272727272725,North America
3729,TV Show,Power Rangers Super Megaforce,2014,5.8,1,0,0.016666666666666653,0.7833333333333333,North America
3731,TV Show,Power Rangers Super Samurai,2012,6.9,1,0,-0.8999999999999999,1.0,North America
3734,TV Show,Power Rangers Time Force,2001,9.3,1,0,-0.4212121212121212,0.6681818181818183,North America
3735,TV Show,Power Rangers Turbo,1997,8.9,1,0,0.7,1.0,North America
3736,TV Show,Power Rangers Wild Force,2002,8.3,1,0,-0.26666666666666666,0.6,North America
3737,TV Show,Power Rangers Zeo,1996,8.9,1,0,0.2681818181818182,0.6772727272727272,North America
3742,Movie,To and From New York,2006,5.6,81,0,-0.02121212121212122,0.37651515151515147,North America
3743,Movie,God Bless the Broken Road,2018,5.6,111,0,0.03333333333333333,0.16666666666666666,North America
3744,TV Show,Iron Ladies,2018,6.0,1,0,0.09999999999999999,0.5,Asia
3745,Movie,Seeing Allred,2018,7.2,96,0,0.0,0.22083333333333333,North America
3746,Movie,The Ritual,2018,8.2,95,0,0.0,0.0,Europe
3748,TV Show,Tientsin Mystic,2017,7.0,1,0,-0.35,0.7,Asia
3749,Movie,When We First Met,2018,6.4,97,0,0.25,0.5,North America
3750,Movie,Don't Knock Twice,2016,5.1,93,0,-0.25,0.5,Europe
3751,Movie,High Flying Bird,2019,6.2,91,0,0.16666666666666666,0.3833333333333333,North America
3753,Movie,Kevin Hart's Guide to Black History,2019,5.5,63,0,0.3280952380952381,0.5609523809523809,North America
3754,TV Show,Nailed It! Mexico,2019,6.2,1,0,0.13749999999999998,0.5791666666666667,North America
3755,Movie,ReMastered: The Two Killings of Sam Cooke,2019,7.2,74,0,0.6,0.95,North America
3756,Movie,The Tree of Blood,2018,6.3,136,0,-0.25,0.5666666666666668,Europe
3757,TV Show,Unauthorized Living,2018,7.4,1,0,0.0,0.0,Europe
3758,Movie,6 Days,2017,7.2,94,0,-0.3111111111111111,0.4666666666666666,Oceania
3760,Movie,Happy Times,2014,5.7,79,0,-0.13333333333333333,1.0,North America
3761,Movie,Jack and the Cuckoo-Clock Heart,2013,7.7,93,0,0.3,0.5,Europe
3762,TV Show,The Pyramid Code,2009,6.7,1,0,0.325,0.6083333333333334,North America
3763,Movie,Lez Bomb,2018,5.1,90,0,-0.13333333333333333,0.5,North America
3765,Movie,"Michael Bolton's Big, Sexy Valentine's Day Special",2017,6.8,54,0,0.3181818181818182,0.5272727272727272,North America
3767,Movie,The Confirmation,2016,7.8,101,0,0.0,0.0,North America
3768,Movie,Fred Armisen: Standup For Drummers,2018,5.8,65,0,0.25,0.25,Unknown
3769,TV Show,Valor,2018,5.8,1,0,0.0,0.1,North America
3770,Movie,Welcome to Willits,2017,4.1,84,0,-0.05,0.30000000000000004,North America
3771,Movie,Woody Woodpecker,2017,6.2,91,0,0.016666666666666663,0.15833333333333333,North America
3772,Movie,Lila & Eve,2015,5.8,94,0,0.15,0.55,North America
3773,TV Show,Hidden Worlds,2018,7.2,1,0,0.0,0.2,Africa
3774,TV Show,Live,2018,6.1,1,0,0.1,1.0,Asia
3775,Movie,"Ray Romano: Right Here, Around the Corner",2019,7.2,59,0,0.24783549783549783,0.45310245310245306,North America
3776,TV Show,Safe,2018,7.2,1,0,0.07499999999999998,0.35,Europe
3778,TV Show,Violet Evergarden,2018,9.0,1,0,-0.25,0.25,Asia
3779,TV Show,OCTB,2017,7.0,1,0,0.1875,0.75,Asia
3780,Movie,Princess Cyd,2017,6.7,97,0,0.2833333333333333,0.5833333333333334,North America
3781,Movie,The Cloverfield Paradox,2018,4.6,102,0,-0.049999999999999996,0.16666666666666666,North America
3782,Movie,Thumper,2017,5.8,93,0,-0.125,0.325,North America
3783,Movie,Naga The Eternal Yogi,2016,7.2,73,0,0.0,0.17777777777777778,Europe
